timestamp,simple-path,time
2021-09-07 19:54:09.597,/master/welcome,6281
2021-09-07 19:54:09.966,/master/welcome,345
2021-09-07 19:54:13.077,/master/sign-in,2918
2021-09-07 19:54:14.567,/master/welcome,628
2021-09-07 19:54:22.698,/master/welcome,613
2021-09-07 19:54:23.52,/master/welcome,647
2021-09-07 19:54:24.099,/master/welcome,308
2021-09-07 19:54:25.579,/anonymous/shout/list,1249
2021-09-07 19:54:26.805,/master/welcome,514
2021-09-07 19:54:27.684,/anonymous/shout/list,622
2021-09-07 19:54:28.546,/master/welcome,462
2021-09-07 19:54:29.389,/anonymous/shout/list,652
2021-09-07 19:54:30.117,/master/welcome,351
2021-09-07 19:54:30.959,/anonymous/shout/list,638
2021-09-07 19:54:37.486,/master/welcome,447
2021-09-07 19:54:37.785,/master/welcome,275
2021-09-07 19:54:38.485,/master/sign-in,589
2021-09-07 19:54:39.902,/master/welcome,594
2021-09-07 19:54:47.227,/master/welcome,309
2021-09-07 19:54:48.008,/master/welcome,651
2021-09-07 19:54:48.605,/master/welcome,494
2021-09-07 19:54:49.954,/anonymous/shout/create,1159
